,hgnc_symbol,ensembl_gene_id,ensembl_peptide_id
48752,GGT1,ENSG00000100031,ENSP00000415068
48753,GGT1,ENSG00000100031,ENSP00000387499
48754,GGT1,ENSG00000100031,
48755,GGT1,ENSG00000100031,ENSP00000384381
48756,GGT1,ENSG00000100031,ENSP00000385445
48757,GGT1,ENSG00000100031,ENSP00000384820
48758,GGT1,ENSG00000100031,ENSP00000385016
48759,GGT1,ENSG00000100031,ENSP00000385001
48760,GGT1,ENSG00000100031,ENSP00000383233
48761,GGT1,ENSG00000100031,ENSP00000385975
48762,PNPLA1,ENSG00000180316,ENSP00000321116
48763,PNPLA1,ENSG00000180316,ENSP00000373367
48764,PNPLA1,ENSG00000180316,ENSP00000391868
48765,PNPLA1,ENSG00000180316,ENSP00000378072
48766,JUND,ENSG00000130522,ENSP00000475153
48767,JUND,ENSG00000130522,ENSP00000252818
48768,ATP12A,ENSG00000075673,ENSP00000371372
48769,ATP12A,ENSG00000075673,ENSP00000218548
48770,COPG2,ENSG00000266779,ENSP00000462407
48771,COPG2,ENSG00000266779,
48772,COPG2,ENSG00000266779,ENSP00000474965
48773,COPG2,ENSG00000266779,ENSP00000464156
48774,COPG2,ENSG00000266779,ENSP00000462413
48775,OR2H1,ENSG00000206516,ENSP00000383549
48776,OR2H1,ENSG00000206516,ENSP00000383548
48777,OR2H1,ENSG00000206516,
48778,OR2H1,ENSG00000206516,ENSP00000373140
48779,OR2H1,ENSG00000206516,ENSP00000383547
48780,OR2H1,ENSG00000206516,ENSP00000449029
48781,SGCA,ENSG00000108823,
48782,SGCA,ENSG00000108823,ENSP00000423168
48783,SGCA,ENSG00000108823,ENSP00000426571
48784,SGCA,ENSG00000108823,ENSP00000345522
48785,SGCA,ENSG00000108823,ENSP00000262018
48786,SGCA,ENSG00000108823,ENSP00000422817
48787,SGCA,ENSG00000108823,ENSP00000426104
48788,SGCA,ENSG00000108823,ENSP00000426606
48789,SGCA,ENSG00000108823,ENSP00000422030
48790,SGCA,ENSG00000108823,ENSP00000444539
48791,SGCA,ENSG00000108823,ENSP00000390371
48792,RIOK3,ENSG00000101782,ENSP00000341874
48793,RIOK3,ENSG00000101782,
48794,RIOK3,ENSG00000101782,ENSP00000463660
48795,RIOK3,ENSG00000101782,ENSP00000462548
48796,RIOK3,ENSG00000101782,ENSP00000463791
48797,RIOK3,ENSG00000101782,ENSP00000463644
48798,ADGB,ENSG00000118492,ENSP00000381036
48799,ADGB,ENSG00000118492,ENSP00000429365
48800,ADGB,ENSG00000118492,ENSP00000428035
48801,ADGB,ENSG00000118492,
48802,ADGB,ENSG00000118492,ENSP00000430244
48803,ADGB,ENSG00000118492,ENSP00000430834
48804,ADGB,ENSG00000118492,ENSP00000429315
48805,ADGB,ENSG00000118492,ENSP00000356460
48806,ADGB,ENSG00000118492,ENSP00000323839
48807,ADGB,ENSG00000118492,ENSP00000427779
48808,ADGB,ENSG00000118492,ENSP00000356459
48809,ADGB,ENSG00000118492,ENSP00000356463
48810,ADGB,ENSG00000118492,ENSP00000356458
48811,CCDC39,ENSG00000145075,ENSP00000418482
48812,CCDC39,ENSG00000145075,ENSP00000420025
48813,CCDC39,ENSG00000145075,ENSP00000417960
48814,CCDC39,ENSG00000145075,ENSP00000405708
48815,CCDC39,ENSG00000145075,ENSP00000418702
48816,CCDC39,ENSG00000145075,
48817,CCDC39,ENSG00000145075,ENSP00000273654
48818,DCLRE1A,ENSG00000198924,ENSP00000355185
48819,DCLRE1A,ENSG00000198924,ENSP00000358311
48820,DCLRE1A,ENSG00000198924,
48821,FCGBP,ENSG00000090920,ENSP00000221347
48822,FCGBP,ENSG00000090920,
48823,FCGBP,ENSG00000090920,ENSP00000469477
48824,LRP11,ENSG00000120256,ENSP00000239367
48825,LRP11,ENSG00000120256,
48826,LRP11,ENSG00000120256,ENSP00000356338
48827,LRP11,ENSG00000120256,ENSP00000440196
48828,TMEM145,ENSG00000167619,
48829,TMEM145,ENSG00000167619,ENSP00000301204
48830,TMEM145,ENSG00000167619,ENSP00000470827
48831,TMEM145,ENSG00000167619,ENSP00000470602
48832,MERTK,ENSG00000153208,ENSP00000295408
48833,MERTK,ENSG00000153208,ENSP00000387277
48834,MERTK,ENSG00000153208,ENSP00000402129
48835,MERTK,ENSG00000153208,
48836,MERTK,ENSG00000153208,ENSP00000412660
48837,MERTK,ENSG00000153208,ENSP00000389152
48838,TAP2,ENSG00000206299,ENSP00000372727
48839,TAP2,ENSG00000206299,ENSP00000372726
48840,TAP2,ENSG00000206299,
48841,INTU,ENSG00000164066,ENSP00000422550
48842,INTU,ENSG00000164066,ENSP00000334003
48843,INTU,ENSG00000164066,ENSP00000426287
48844,INTU,ENSG00000164066,ENSP00000421995
48845,INTU,ENSG00000164066,
48846,INTU,ENSG00000164066,ENSP00000426171
48847,INTU,ENSG00000164066,ENSP00000427150
48848,INTU,ENSG00000164066,ENSP00000296461
48849,CCDC91,ENSG00000123106,ENSP00000441714
48850,CCDC91,ENSG00000123106,ENSP00000440194
48851,CCDC91,ENSG00000123106,ENSP00000444440
48852,CCDC91,ENSG00000123106,ENSP00000438558
48853,CCDC91,ENSG00000123106,ENSP00000440513
48854,CCDC91,ENSG00000123106,ENSP00000445660
48855,CCDC91,ENSG00000123106,
48856,CCDC91,ENSG00000123106,ENSP00000438040
48857,CCDC91,ENSG00000123106,ENSP00000446045
48858,CCDC91,ENSG00000123106,ENSP00000441651
48859,CCDC91,ENSG00000123106,ENSP00000442544
48860,CCDC91,ENSG00000123106,ENSP00000445999
48861,CCDC91,ENSG00000123106,ENSP00000442473
48862,CCDC91,ENSG00000123106,ENSP00000444038
48863,CCDC91,ENSG00000123106,ENSP00000446329
48864,CCDC91,ENSG00000123106,ENSP00000439935
48865,CCDC91,ENSG00000123106,ENSP00000446059
48866,CCDC91,ENSG00000123106,ENSP00000370658
48867,CCDC91,ENSG00000123106,ENSP00000370655
48868,CCDC91,ENSG00000123106,ENSP00000305075
48869,EIF1B,ENSG00000114784,ENSP00000232905
48870,EIF1B,ENSG00000114784,
48871,CLK1,ENSG00000013441,ENSP00000326830
48872,CLK1,ENSG00000013441,
48873,CLK1,ENSG00000013441,ENSP00000400487
48874,CLK1,ENSG00000013441,ENSP00000386358
48875,CLK1,ENSG00000013441,ENSP00000386875
48876,CLK1,ENSG00000013441,ENSP00000394734
48877,KCTD20,ENSG00000112078,ENSP00000362836
48878,KCTD20,ENSG00000112078,ENSP00000419943
48879,KCTD20,ENSG00000112078,
48880,KCTD20,ENSG00000112078,ENSP00000418459
48881,KCTD20,ENSG00000112078,ENSP00000419118
48882,KCTD20,ENSG00000112078,ENSP00000412205
48883,KCTD20,ENSG00000112078,ENSP00000265344
48884,KCTD20,ENSG00000112078,ENSP00000417126
48885,KCTD20,ENSG00000112078,ENSP00000439118
48886,KCTD20,ENSG00000112078,ENSP00000440150
48887,ZNF830,ENSG00000198783,ENSP00000463839
48888,ZNF830,ENSG00000198783,ENSP00000354518
48889,MTMR6,ENSG00000139505,ENSP00000371221
48890,MTMR6,ENSG00000139505,
48891,MTMR6,ENSG00000139505,ENSP00000443161
48892,RPL12,ENSG00000197958,ENSP00000354739
48893,RPL12,ENSG00000197958,
48894,RPL12,ENSG00000197958,ENSP00000441179
48895,LIMS1,ENSG00000169756,ENSP00000390862
48896,LIMS1,ENSG00000169756,ENSP00000331775
48897,LIMS1,ENSG00000169756,ENSP00000376987
48898,LIMS1,ENSG00000169756,ENSP00000386926
48899,LIMS1,ENSG00000169756,
48900,LIMS1,ENSG00000169756,ENSP00000387264
48901,LIMS1,ENSG00000169756,ENSP00000402322
48902,LIMS1,ENSG00000169756,ENSP00000337598
48903,LIMS1,ENSG00000169756,ENSP00000399267
48904,LIMS1,ENSG00000169756,ENSP00000410751
48905,LIMS1,ENSG00000169756,ENSP00000437912
48906,LIMS1,ENSG00000169756,ENSP00000446121
48907,LIMS1,ENSG00000169756,ENSP00000376990
48908,B3GALT4,ENSG00000236802,ENSP00000414880
48909,PSMB8,ENSG00000206298,
48910,PSMB8,ENSG00000206298,ENSP00000382538
48911,PSMB8,ENSG00000206298,ENSP00000372723
48912,PSMB8,ENSG00000206298,ENSP00000372725
48913,EFCAB12,ENSG00000172771,ENSP00000420854
48914,EFCAB12,ENSG00000172771,
48915,EFCAB12,ENSG00000172771,ENSP00000421462
48916,EFCAB12,ENSG00000172771,ENSP00000324241
48917,TTC5,ENSG00000136319,
48918,TTC5,ENSG00000136319,ENSP00000258821
48919,TTC5,ENSG00000136319,ENSP00000372496
48920,TTC5,ENSG00000136319,ENSP00000407266
48921,TTC5,ENSG00000136319,ENSP00000451259
48922,SLC39A12,ENSG00000259777,ENSP00000455192
48923,SLC39A12,ENSG00000259777,ENSP00000455827
48924,ANGEL1,ENSG00000013523,ENSP00000251089
48925,ANGEL1,ENSG00000013523,ENSP00000451534
48926,ANGEL1,ENSG00000013523,ENSP00000452287
48927,ANGEL1,ENSG00000013523,ENSP00000451568
48928,ANGEL1,ENSG00000013523,
48929,LRSAM1,ENSG00000148356,ENSP00000362421
48930,LRSAM1,ENSG00000148356,ENSP00000322937
48931,LRSAM1,ENSG00000148356,
48932,LRSAM1,ENSG00000148356,ENSP00000362419
48933,LRSAM1,ENSG00000148356,ENSP00000300417
48934,MAFK,ENSG00000198517,ENSP00000344903
48935,MAFK,ENSG00000198517,ENSP00000386009
48936,MAFK,ENSG00000198517,ENSP00000385437
48937,COL9A3,ENSG00000092758,
48938,COL9A3,ENSG00000092758,ENSP00000341640
48939,COL9A3,ENSG00000092758,ENSP00000394280
48940,ERI3,ENSG00000117419,ENSP00000390710
48941,ERI3,ENSG00000117419,ENSP00000361333
48942,ERI3,ENSG00000117419,ENSP00000361331
48943,ERI3,ENSG00000117419,
48944,ERI3,ENSG00000117419,ENSP00000396764
48945,ERI3,ENSG00000117419,ENSP00000412291
48946,ERI3,ENSG00000117419,ENSP00000438360
48947,RFC5,ENSG00000111445,ENSP00000393636
48948,RFC5,ENSG00000111445,ENSP00000443187
48949,RFC5,ENSG00000111445,ENSP00000445917
48950,RFC5,ENSG00000111445,ENSP00000390340
48951,RFC5,ENSG00000111445,ENSP00000408295
48952,RFC5,ENSG00000111445,ENSP00000376325
48953,RFC5,ENSG00000111445,ENSP00000438252
48954,RFC5,ENSG00000111445,
48955,RFC5,ENSG00000111445,ENSP00000229043
48956,BCL2L13,ENSG00000099968,
48957,BCL2L13,ENSG00000099968,ENSP00000382682
48958,BCL2L13,ENSG00000099968,ENSP00000318883
48959,BCL2L13,ENSG00000099968,ENSP00000436321
48960,BCL2L13,ENSG00000099968,ENSP00000434764
48961,BCL2L13,ENSG00000099968,ENSP00000347133
48962,BCL2L13,ENSG00000099968,ENSP00000382677
48963,BCL2L13,ENSG00000099968,ENSP00000410019
48964,BCL2L13,ENSG00000099968,ENSP00000441344
48965,BCL2L13,ENSG00000099968,ENSP00000437667
48966,BCL2L13,ENSG00000099968,ENSP00000338932
48967,PAPSS1,ENSG00000138801,
48968,PAPSS1,ENSG00000138801,ENSP00000265174
48969,BASP1,ENSG00000176788,ENSP00000476090
48970,BASP1,ENSG00000176788,ENSP00000319281
48971,GEMIN5,ENSG00000082516,ENSP00000285873
48972,GEMIN5,ENSG00000082516,
48973,MPL,ENSG00000117400,ENSP00000361548
48974,MPL,ENSG00000117400,ENSP00000414004
48975,IFT81,ENSG00000122970,ENSP00000355372
48976,IFT81,ENSG00000122970,ENSP00000449718
48977,IFT81,ENSG00000122970,ENSP00000242591
48978,IFT81,ENSG00000122970,ENSP00000446950
48979,IFT81,ENSG00000122970,ENSP00000446895
48980,IFT81,ENSG00000122970,ENSP00000449964
48981,IFT81,ENSG00000122970,
48982,TAP2,ENSG00000223481,ENSP00000392172
48983,TAP2,ENSG00000223481,ENSP00000406540
48984,TAP2,ENSG00000223481,
48985,WDR70,ENSG00000082068,ENSP00000265107
48986,WDR70,ENSG00000082068,ENSP00000425841
48987,WDR70,ENSG00000082068,
48988,NEK8,ENSG00000160602,ENSP00000467335
48989,NEK8,ENSG00000160602,
48990,NEK8,ENSG00000160602,ENSP00000466896
48991,NEK8,ENSG00000160602,ENSP00000268766
48992,NEK8,ENSG00000160602,ENSP00000465859
48993,NEK8,ENSG00000160602,ENSP00000466476
48994,SRGN,ENSG00000122862,
48995,SRGN,ENSG00000122862,ENSP00000242465
48996,PLEK,ENSG00000115956,ENSP00000234313
48997,PLEK,ENSG00000115956,
48998,GIP,ENSG00000159224,ENSP00000350005
48999,CIPC,ENSG00000198894,ENSP00000355319
49000,CIPC,ENSG00000198894,ENSP00000451997
49001,CIPC,ENSG00000198894,
49002,CIPC,ENSG00000198894,ENSP00000450972
49003,CIPC,ENSG00000198894,ENSP00000451522
49004,CIPC,ENSG00000198894,ENSP00000452589
49005,CIPC,ENSG00000198894,ENSP00000452380
49006,CIPC,ENSG00000198894,ENSP00000451493
49007,CENPT,ENSG00000102901,
49008,CENPT,ENSG00000102901,ENSP00000457810
49009,CENPT,ENSG00000102901,ENSP00000461212
49010,CENPT,ENSG00000102901,ENSP00000457294
49011,CENPT,ENSG00000102901,ENSP00000457832
49012,CENPT,ENSG00000102901,ENSP00000455918
49013,CENPT,ENSG00000102901,ENSP00000457304
49014,CENPT,ENSG00000102901,ENSP00000456714
49015,CENPT,ENSG00000102901,ENSP00000454627
49016,CENPT,ENSG00000102901,ENSP00000455801
49017,CENPT,ENSG00000102901,ENSP00000454481
49018,CENPT,ENSG00000102901,ENSP00000455638
49019,CENPT,ENSG00000102901,ENSP00000460542
49020,CENPT,ENSG00000102901,ENSP00000400140
49021,CENPT,ENSG00000102901,ENSP00000219172
49022,CENPT,ENSG00000102901,ENSP00000411594
49023,CYP2U1,ENSG00000155016,ENSP00000333212
49024,CYP2U1,ENSG00000155016,
49025,CYP2U1,ENSG00000155016,ENSP00000423667
49026,GFOD1,ENSG00000145990,ENSP00000368586
49027,GFOD1,ENSG00000145990,ENSP00000368589
49028,GFOD1,ENSG00000145990,
49029,GFOD1,ENSG00000145990,ENSP00000473812
49030,MKI67,ENSG00000148773,ENSP00000357642
49031,MKI67,ENSG00000148773,ENSP00000357643
49032,MKI67,ENSG00000148773,
49033,CLIP4,ENSG00000115295,ENSP00000384242
49034,CLIP4,ENSG00000115295,ENSP00000385148
49035,CLIP4,ENSG00000115295,ENSP00000414417
49036,CLIP4,ENSG00000115295,ENSP00000385594
49037,CLIP4,ENSG00000115295,ENSP00000399029
49038,CLIP4,ENSG00000115295,ENSP00000327009
49039,CLIP4,ENSG00000115295,ENSP00000393354
49040,CLIP4,ENSG00000115295,
49041,CLIP4,ENSG00000115295,ENSP00000392296
49042,FOSL1,ENSG00000175592,ENSP00000393302
49043,FOSL1,ENSG00000175592,ENSP00000310170
49044,FOSL1,ENSG00000175592,ENSP00000436276
49045,FOSL1,ENSG00000175592,ENSP00000431594
49046,FOSL1,ENSG00000175592,ENSP00000434350
49047,IGDCC3,ENSG00000174498,ENSP00000332773
49048,IGDCC3,ENSG00000174498,ENSP00000454105
49049,IGDCC3,ENSG00000174498,
49050,IGDCC3,ENSG00000174498,ENSP00000452838
49051,RGMB,ENSG00000174136,
49052,RGMB,ENSG00000174136,ENSP00000308219
49053,RGMB,ENSG00000174136,ENSP00000423256
49054,PSMB8,ENSG00000230034,ENSP00000406878
49055,PSMB8,ENSG00000230034,ENSP00000407539
49056,PSMB8,ENSG00000230034,ENSP00000396430
49057,PSMB8,ENSG00000230034,
49058,PSMB8,ENSG00000230034,ENSP00000448520
49059,PPIL1,ENSG00000137168,
49060,PPIL1,ENSG00000137168,ENSP00000362803
49061,DRAP1,ENSG00000175550,ENSP00000307850
49062,DRAP1,ENSG00000175550,ENSP00000437225
49063,DRAP1,ENSG00000175550,ENSP00000366190
49064,DRAP1,ENSG00000175550,
49065,DRAP1,ENSG00000175550,ENSP00000437287
49066,DRAP1,ENSG00000175550,ENSP00000432445
49067,TOR2A,ENSG00000160404,ENSP00000338317
49068,TOR2A,ENSG00000160404,ENSP00000362381
49069,TOR2A,ENSG00000160404,ENSP00000362378
49070,TOR2A,ENSG00000160404,
49071,TOR2A,ENSG00000160404,ENSP00000413032
49072,BDKRB2,ENSG00000168398,ENSP00000439459
49073,BDKRB2,ENSG00000168398,ENSP00000450482
49074,BDKRB2,ENSG00000168398,ENSP00000438376
49075,BDKRB2,ENSG00000168398,ENSP00000307713
49076,MOB2,ENSG00000182208,
49077,MOB2,ENSG00000182208,ENSP00000328694
49078,GTF2H4,ENSG00000226384,ENSP00000401105
49079,GTF2H4,ENSG00000226384,ENSP00000387980
49080,GTF2H4,ENSG00000226384,ENSP00000389851
49081,GTF2H4,ENSG00000226384,
49082,EHD4,ENSG00000103966,ENSP00000220325
49083,EHD4,ENSG00000103966,
49084,AMACR,ENSG00000242110,ENSP00000334424
49085,AMACR,ENSG00000242110,ENSP00000371504
49086,AMACR,ENSG00000242110,ENSP00000427227
49087,AMACR,ENSG00000242110,
49088,AMACR,ENSG00000242110,ENSP00000371517
49089,AMACR,ENSG00000242110,ENSP00000424351
49090,AMACR,ENSG00000242110,ENSP00000476965
49091,AMACR,ENSG00000242110,ENSP00000477411
49092,AMACR,ENSG00000242110,ENSP00000477108
49093,AMACR,ENSG00000242110,ENSP00000403800
49094,ZC3H12D,ENSG00000178199,
49095,ZC3H12D,ENSG00000178199,ENSP00000386616
49096,ZC3H12D,ENSG00000178199,ENSP00000395209
49097,ZC3H12D,ENSG00000178199,ENSP00000387062
49098,ZC3H12D,ENSG00000178199,ENSP00000374592
49099,ZC3H12D,ENSG00000178199,ENSP00000408686
49100,ZC3H12D,ENSG00000178199,ENSP00000440813
49101,MRPL27,ENSG00000108826,ENSP00000421865
49102,MRPL27,ENSG00000108826,ENSP00000424321
49103,MRPL27,ENSG00000108826,ENSP00000225969
49104,MRPL27,ENSG00000108826,ENSP00000425126
49105,MRPL27,ENSG00000108826,ENSP00000388915
49106,MRPL27,ENSG00000108826,ENSP00000426037
49107,MRPL27,ENSG00000108826,
49108,PLA2G4E,ENSG00000188089,ENSP00000382434
49109,PLA2G4E,ENSG00000188089,
49110,PLA2G4E,ENSG00000188089,ENSP00000413897
49111,PARP10,ENSG00000261660,
49112,PARP10,ENSG00000261660,ENSP00000455743
49113,PARP10,ENSG00000261660,ENSP00000456537
49114,PARP10,ENSG00000261660,ENSP00000455001
49115,PARP10,ENSG00000261660,ENSP00000455657
49116,PARP10,ENSG00000261660,ENSP00000457710
49117,PARP10,ENSG00000261660,ENSP00000456014
49118,PARP10,ENSG00000261660,ENSP00000456411
49119,PARP10,ENSG00000261660,ENSP00000454675
49120,PARP10,ENSG00000261660,ENSP00000455889
49121,PARP10,ENSG00000261660,ENSP00000455433
49122,PARP10,ENSG00000261660,ENSP00000457138
49123,PARP10,ENSG00000261660,ENSP00000456577
49124,PARP10,ENSG00000261660,ENSP00000457124
49125,PARP10,ENSG00000261660,ENSP00000456504
49126,PARP10,ENSG00000261660,ENSP00000457412
49127,PARP10,ENSG00000261660,ENSP00000456874
49128,B3GALT4,ENSG00000235863,
49129,B3GALT4,ENSG00000235863,ENSP00000390784
49130,CTSD,ENSG00000117984,ENSP00000236671
49131,CTSD,ENSG00000117984,ENSP00000404902
49132,CTSD,ENSG00000117984,ENSP00000402586
49133,CTSD,ENSG00000117984,
49134,CTSD,ENSG00000117984,ENSP00000415036
49135,CTSD,ENSG00000117984,ENSP00000356164
49136,TMEM104,ENSG00000109066,ENSP00000397676
49137,TMEM104,ENSG00000109066,ENSP00000463774
49138,TMEM104,ENSG00000109066,ENSP00000463205
49139,TMEM104,ENSG00000109066,
49140,TMEM104,ENSG00000109066,ENSP00000461922
49141,TMEM104,ENSG00000109066,ENSP00000334849
49142,PRRT1,ENSG00000206331,
49143,PRRT1,ENSG00000206331,ENSP00000389058
49144,PRRT1,ENSG00000206331,ENSP00000372799
49145,PRRT1,ENSG00000206331,ENSP00000413784
49146,PRRT1,ENSG00000206331,ENSP00000447380
49147,VSIG10,ENSG00000176834,ENSP00000352172
49148,VSIG10,ENSG00000176834,
49149,VSIG10,ENSG00000176834,ENSP00000442861
49150,GBA,ENSG00000262446,ENSP00000459642
49151,GBA,ENSG00000262446,ENSP00000458274
49152,GBA,ENSG00000262446,
49153,POMT2,ENSG00000009830,ENSP00000261534
49154,POMT2,ENSG00000009830,
49155,POMT2,ENSG00000009830,ENSP00000451967
49156,POMT2,ENSG00000009830,ENSP00000451730
49157,POMT2,ENSG00000009830,ENSP00000451651
49158,POMT2,ENSG00000009830,ENSP00000451115
49159,POMT2,ENSG00000009830,ENSP00000450630
49160,POMT2,ENSG00000009830,ENSP00000452060
49161,HLA-A,ENSG00000206505,ENSP00000373100
49162,HLA-A,ENSG00000206505,ENSP00000373114
49163,HLA-A,ENSG00000206505,
49164,HLA-A,ENSG00000206505,ENSP00000366018
49165,HLA-A,ENSG00000206505,ENSP00000447990
49166,FPGS,ENSG00000136877,
49167,FPGS,ENSG00000136877,ENSP00000362344
49168,FPGS,ENSG00000136877,ENSP00000362325
49169,FPGS,ENSG00000136877,ENSP00000362322
49170,FPGS,ENSG00000136877,ENSP00000400007
49171,FPGS,ENSG00000136877,ENSP00000406328
49172,FPGS,ENSG00000136877,ENSP00000377309
49173,FPGS,ENSG00000136877,ENSP00000362342
49174,PPT2,ENSG00000206329,ENSP00000409804
49175,PPT2,ENSG00000206329,ENSP00000372789
49176,PPT2,ENSG00000206329,ENSP00000475954
49177,PPT2,ENSG00000206329,ENSP00000382750
49178,PPT2,ENSG00000206329,ENSP00000382749
49179,PPT2,ENSG00000206329,ENSP00000382748
49180,PPT2,ENSG00000206329,ENSP00000397767
49181,PPT2,ENSG00000206329,ENSP00000475728
49182,PPT2,ENSG00000206329,ENSP00000409821
49183,PPT2,ENSG00000206329,ENSP00000395212
49184,PPT2,ENSG00000206329,ENSP00000475276
49185,PPT2,ENSG00000206329,
49186,PPT2,ENSG00000206329,ENSP00000448392
49187,FAM189B,ENSG00000262666,ENSP00000460960
49188,FAM189B,ENSG00000262666,
49189,FAM189B,ENSG00000262666,ENSP00000458501
49190,FAM189B,ENSG00000262666,ENSP00000461152
49191,FAM189B,ENSG00000262666,ENSP00000461337
49192,FAM189B,ENSG00000262666,ENSP00000458955
49193,ADK,ENSG00000156110,ENSP00000286621
49194,ADK,ENSG00000156110,
49195,ADK,ENSG00000156110,ENSP00000361819
49196,ADK,ENSG00000156110,ENSP00000443965
49197,ADK,ENSG00000156110,ENSP00000438321
49198,LRRC73,ENSG00000204052,ENSP00000361518
49199,USP18,ENSG00000184979,ENSP00000215794
49200,ARL5A,ENSG00000162980,
49201,ARL5A,ENSG00000162980,ENSP00000394626
49202,ARL5A,ENSG00000162980,ENSP00000295087
49203,ARL5A,ENSG00000162980,ENSP00000393716
49204,ARL5A,ENSG00000162980,ENSP00000415950
49205,HCN3,ENSG00000263324,ENSP00000458364
49206,HCN3,ENSG00000263324,
49207,RAB5B,ENSG00000111540,ENSP00000450168
49208,RAB5B,ENSG00000111540,ENSP00000353444
49209,RAB5B,ENSG00000111540,ENSP00000450285
49210,RAB5B,ENSG00000111540,
49211,RAB5B,ENSG00000111540,ENSP00000447895
49212,RAB5B,ENSG00000111540,ENSP00000449762
49213,RAB5B,ENSG00000111540,ENSP00000449554
49214,RAB5B,ENSG00000111540,ENSP00000391319
49215,MCM3,ENSG00000112118,ENSP00000229854
49216,MCM3,ENSG00000112118,ENSP00000472940
49217,MCM3,ENSG00000112118,ENSP00000407651
49218,MCM3,ENSG00000112118,
49219,MCM3,ENSG00000112118,ENSP00000470057
49220,MCM3,ENSG00000112118,ENSP00000388647
49221,COMP,ENSG00000105664,ENSP00000439156
49222,COMP,ENSG00000105664,ENSP00000222271
49223,COMP,ENSG00000105664,ENSP00000403792
49224,COMP,ENSG00000105664,
49225,PIWIL1,ENSG00000125207,ENSP00000245255
49226,PIWIL1,ENSG00000125207,ENSP00000442086
49227,PIWIL1,ENSG00000125207,ENSP00000440677
49228,PIWIL1,ENSG00000125207,ENSP00000439096
49229,PIWIL1,ENSG00000125207,ENSP00000444353
49230,PIWIL1,ENSG00000125207,ENSP00000438582
49231,PIWIL1,ENSG00000125207,ENSP00000441695
49232,PIWIL1,ENSG00000125207,
49233,TNNI2,ENSG00000130598,ENSP00000371336
49234,TNNI2,ENSG00000130598,ENSP00000371331
49235,TNNI2,ENSG00000130598,ENSP00000371330
49236,TNNI2,ENSG00000130598,
49237,TNNI2,ENSG00000130598,ENSP00000252898
49238,SNTB2,ENSG00000260873,ENSP00000458999
49239,SNTB2,ENSG00000260873,ENSP00000461506
49240,SNTB2,ENSG00000260873,
49241,SNTB2,ENSG00000260873,ENSP00000459910
49242,SNTB2,ENSG00000260873,ENSP00000458573
49243,SNTB2,ENSG00000260873,ENSP00000461734
49244,SNTB2,ENSG00000260873,ENSP00000460541
49245,FDXR,ENSG00000161513,ENSP00000464670
49246,FDXR,ENSG00000161513,ENSP00000293195
49247,FDXR,ENSG00000161513,ENSP00000445432
49248,FDXR,ENSG00000161513,ENSP00000414172
49249,FDXR,ENSG00000161513,
49250,FDXR,ENSG00000161513,ENSP00000462972
49251,FDXR,ENSG00000161513,ENSP00000461993
49252,FDXR,ENSG00000161513,ENSP00000462083
49253,FDXR,ENSG00000161513,ENSP00000463940
49254,FDXR,ENSG00000161513,ENSP00000416515
49255,FDXR,ENSG00000161513,ENSP00000462183
49256,FDXR,ENSG00000161513,ENSP00000408595
49257,FDXR,ENSG00000161513,ENSP00000462884
49258,FDXR,ENSG00000161513,ENSP00000463308
49259,FDXR,ENSG00000161513,ENSP00000462330
49260,FDXR,ENSG00000161513,ENSP00000462488
49261,FDXR,ENSG00000161513,ENSP00000463934
49262,FDXR,ENSG00000161513,ENSP00000390875
49263,PLD3,ENSG00000105223,ENSP00000469675
49264,PLD3,ENSG00000105223,
49265,PLD3,ENSG00000105223,ENSP00000375886
49266,PLD3,ENSG00000105223,ENSP00000470603
49267,PLD3,ENSG00000105223,ENSP00000386293
49268,PLD3,ENSG00000105223,ENSP00000387050
49269,PLD3,ENSG00000105223,ENSP00000468999
49270,PLD3,ENSG00000105223,ENSP00000386938
49271,PLD3,ENSG00000105223,ENSP00000472509
49272,PLD3,ENSG00000105223,ENSP00000348901
49273,PLD3,ENSG00000105223,ENSP00000468898
49274,PLD3,ENSG00000105223,ENSP00000471838
49275,PLD3,ENSG00000105223,ENSP00000387022
49276,PLD3,ENSG00000105223,ENSP00000352220
49277,PLD3,ENSG00000105223,ENSP00000469868
49278,PLD3,ENSG00000105223,ENSP00000472854
49279,PLD3,ENSG00000105223,ENSP00000470569
49280,PLD3,ENSG00000105223,ENSP00000473218
49281,GUCY2D,ENSG00000132518,ENSP00000254854
49282,GUCY2D,ENSG00000132518,
49283,ETNPPL,ENSG00000164089,ENSP00000296486
49284,ETNPPL,ENSG00000164089,ENSP00000392269
49285,ETNPPL,ENSG00000164089,ENSP00000427065
49286,ETNPPL,ENSG00000164089,ENSP00000423240
49287,ETNPPL,ENSG00000164089,
49288,ETNPPL,ENSG00000164089,ENSP00000422050
49289,ETNPPL,ENSG00000164089,ENSP00000426871
49290,ETNPPL,ENSG00000164089,ENSP00000421217
49291,ETNPPL,ENSG00000164089,ENSP00000426525
49292,SFXN5,ENSG00000144040,
49293,SFXN5,ENSG00000144040,ENSP00000272433
49294,SFXN5,ENSG00000144040,ENSP00000402141
49295,SFXN5,ENSG00000144040,ENSP00000387076
49296,SFXN5,ENSG00000144040,ENSP00000398580
49297,SFXN5,ENSG00000144040,ENSP00000396825
49298,CHST15,ENSG00000182022,ENSP00000333947
49299,CHST15,ENSG00000182022,
49300,CHST15,ENSG00000182022,ENSP00000402394
